Year,Engine_Size,Mileage,Doors,Owner_Count,Fuel_Electric,Fuel_Hybrid,Fuel_Petrol,Trans_Manual,Trans_Semi-Automatic
2002,4.4,192489,5,5,0,0,1,0,1
2018,1.6,21524,3,1,0,1,0,0,1
2008,2.3,204121,3,4,0,1,0,0,0
2019,2.2,56754,4,1,0,0,1,1,0
2019,4.5,138977,4,3,0,0,0,0,0
2020,2.0,64810,5,2,1,0,0,0,1
2021,2.5,151011,4,2,1,0,0,0,0
2009,4.4,71046,5,5,0,1,0,1,0
2000,3.5,178868,4,4,0,1,0,0,0
2005,3.8,175368,3,2,0,1,0,0,0
2015,1.3,112570,4,5,0,1,0,0,1
2022,3.6,153964,2,2,1,0,0,0,1
2001,3.2,255709,4,4,0,0,1,0,1
2023,4.1,209321,3,1,0,0,1,0,0
2009,2.1,244561,4,4,1,0,0,1,0
2007,4.9,84273,2,5,0,0,1,0,1
2016,2.4,59501,3,1,0,0,1,0,1
2018,3.5,34705,3,2,1,0,0,0,1
2023,1.3,229158,4,5,0,0,0,1,0
2008,4.1,90408,3,1,0,0,1,1,0
2002,1.2,128977,2,4,1,0,0,0,1
2009,1.0,122795,3,3,0,0,0,0,1
2022,2.7,237252,4,5,0,0,0,1,0
2016,4.9,101076,4,4,0,1,0,0,0
2022,3.6,169615,4,2,0,1,0,0,0
2012,1.4,287514,2,3,1,0,0,1,0
2017,4.8,261093,3,3,0,0,1,0,0
2021,4.2,10841,2,4,1,0,0,1,0
2014,2.1,215637,5,2,1,0,0,0,1
2011,1.6,46915,4,1,0,0,0,0,1
2015,3.7,89557,4,4,0,0,1,0,0
2017,1.6,38658,3,3,0,0,0,0,0
2023,3.1,31674,5,3,1,0,0,1,0
2008,1.5,81677,4,3,0,1,0,0,0
2001,3.5,141361,2,5,0,0,0,0,0
2020,1.8,224124,5,1,0,0,0,0,0
2019,3.5,126381,2,4,1,0,0,0,1
2022,4.6,298286,5,3,1,0,0,1,0
2003,2.2,133304,3,1,0,0,0,0,1
2007,2.7,141569,5,5,0,1,0,0,0
2013,1.6,75338,4,3,0,0,1,0,1
2015,1.1,128408,2,2,0,0,0,0,1
2016,1.7,241003,2,4,0,0,1,1,0
2002,3.8,63557,2,5,0,0,1,0,0
2021,4.4,141878,2,5,1,0,0,0,1
2000,2.6,127278,3,2,0,0,1,0,0
2010,2.5,250313,3,3,0,0,0,0,1
2010,2.3,89390,5,5,1,0,0,1,0
2011,4.0,114697,4,5,1,0,0,0,0
2001,2.4,73832,5,4,0,1,0,0,0
2011,1.5,139296,4,5,0,0,0,0,1
2003,2.4,184934,5,2,0,1,0,1,0
2017,2.5,71606,2,4,0,0,1,0,0
2017,4.2,165656,4,3,0,0,1,0,0
2007,3.8,133298,4,5,0,0,0,1,0
2017,3.5,202844,2,4,0,0,0,1,0
2011,2.4,236749,2,5,1,0,0,0,1
2010,4.6,50227,5,5,0,0,0,1,0
2001,2.4,158652,2,5,1,0,0,1,0
2022,4.1,141625,4,5,0,0,0,1,0
2004,1.2,129209,2,5,0,0,0,0,0
2002,1.2,118168,5,4,1,0,0,1,0
2008,3.1,291415,3,4,0,0,1,1,0
2016,4.6,48115,3,1,0,0,0,0,1
2008,2.6,272771,2,1,0,0,0,1,0
2023,3.7,175895,2,2,0,0,0,1,0
2016,1.7,285078,3,2,1,0,0,1,0
2021,4.9,256022,3,1,1,0,0,1,0
2004,4.6,35520,3,2,0,0,0,0,1
2008,4.0,237702,5,5,1,0,0,1,0
2001,3.8,141448,4,4,0,0,1,1,0
2003,2.1,178043,2,2,0,0,1,1,0
2011,4.1,115564,3,5,0,1,0,1,0
2019,4.5,261055,5,1,0,1,0,0,0
2021,1.4,260797,3,4,0,1,0,1,0
2015,2.6,113253,5,5,0,0,1,0,0
2014,4.4,103694,5,4,1,0,0,1,0
2020,1.8,82553,2,1,1,0,0,0,0
2021,1.0,263836,4,3,0,0,1,0,1
2016,3.1,75358,5,3,0,0,1,0,0
2009,2.2,97278,2,1,0,0,0,1,0
2015,3.3,124543,4,2,1,0,0,1,0
2018,1.1,259314,5,4,0,0,1,0,0
2017,4.1,298555,3,1,1,0,0,1,0
2013,1.3,133708,4,3,0,1,0,1,0
2023,2.2,271751,2,2,1,0,0,0,1
2010,4.6,279587,5,4,1,0,0,0,1
2006,4.3,254929,2,2,0,1,0,0,0
2015,2.7,59311,3,3,1,0,0,0,0
2006,2.9,207765,4,3,0,0,0,0,1
2011,4.5,29887,3,2,0,1,0,0,1
2021,4.5,97705,4,2,0,0,0,1,0
2003,4.8,134587,3,3,0,0,0,0,1
2018,2.8,293291,3,2,0,1,0,1,0
2015,4.3,109966,2,1,1,0,0,0,1
2021,1.0,226314,5,5,1,0,0,1,0
2023,3.1,259026,3,1,0,0,0,0,0
2022,4.5,253634,2,2,0,0,0,0,1
2022,2.2,120004,3,4,0,1,0,1,0
2017,2.5,225526,4,4,1,0,0,0,1
2000,3.7,247523,2,2,0,0,1,0,0
2019,2.3,29218,5,3,1,0,0,0,1
2009,2.4,17928,4,2,0,1,0,1,0
2016,4.2,219739,2,4,0,0,0,1,0
2022,3.5,163972,3,2,1,0,0,0,0
2003,2.3,132667,4,3,0,0,1,0,0
2007,2.7,29157,2,2,0,0,1,0,0
2019,4.9,227405,2,5,0,0,1,1,0
2008,4.2,23797,4,4,0,1,0,0,0
2023,2.6,261742,5,4,0,1,0,0,0
2015,1.4,23534,2,1,0,1,0,0,1
2023,1.6,189772,2,1,0,1,0,0,0
2008,3.0,121774,3,3,0,1,0,1,0
2001,4.9,168068,5,3,0,0,0,0,0
2013,1.6,297002,5,2,0,1,0,1,0
2017,1.9,117468,5,3,0,1,0,0,0
2015,3.8,211545,2,5,0,0,1,0,1
2014,4.2,288436,2,1,1,0,0,0,1
2018,4.4,114684,5,1,0,0,0,1,0
2022,4.6,142869,2,2,0,1,0,1,0
2001,3.2,248129,2,2,0,0,0,0,0
2013,4.6,181417,3,2,1,0,0,0,0
2019,2.1,31024,2,4,0,1,0,0,0
2023,1.0,108139,4,2,0,0,1,0,0
2023,2.8,211895,5,3,0,0,0,1,0
2010,3.6,165807,4,3,0,0,0,0,0
2021,3.6,49144,2,1,0,0,1,1,0
2022,3.6,285033,4,3,0,0,1,1,0
2009,3.7,204116,5,4,0,0,0,0,1
2011,4.0,148122,5,1,0,1,0,0,1
2021,3.3,48794,4,4,0,1,0,0,0
2004,4.3,1468,4,1,0,1,0,0,1
2018,4.1,250214,4,2,0,0,0,0,0
2000,3.8,198579,2,3,0,1,0,0,1
2014,1.9,8606,2,4,0,1,0,1,0
2009,2.7,190357,4,5,0,0,0,1,0
2020,1.4,22948,4,2,1,0,0,0,1
2014,2.9,99602,3,5,0,1,0,0,0
2008,2.4,297184,5,3,0,0,0,1,0
2022,1.5,167423,4,3,0,0,0,1,0
2014,4.6,167413,3,1,1,0,0,0,1
2023,2.0,167629,3,1,0,0,0,0,0
2002,1.2,135449,3,5,0,0,0,1,0
2010,4.3,263113,2,4,0,0,1,0,1
2007,1.6,8250,3,3,0,0,0,0,0
2017,4.9,240222,4,1,1,0,0,0,1
2004,1.7,136830,2,4,0,1,0,0,1
2006,2.6,205832,5,3,1,0,0,0,1
2001,3.2,157182,2,2,1,0,0,1,0
2005,1.2,166820,2,3,1,0,0,0,0
2000,3.6,232094,5,5,1,0,0,0,0
2017,4.6,250034,3,4,1,0,0,0,0
2020,4.0,151346,2,4,0,0,0,0,0
2014,2.7,130418,2,5,1,0,0,0,0
2011,1.4,166927,3,5,0,0,1,0,1
2021,2.7,231281,4,2,0,1,0,0,0
2018,2.9,19860,5,2,0,1,0,1,0
2008,2.3,100144,3,3,0,1,0,0,0
2001,4.2,160095,5,2,0,0,1,1,0
2017,2.6,117587,4,5,1,0,0,0,0
2005,1.0,33013,3,1,0,0,0,0,1
2021,4.9,106965,3,3,0,0,0,0,0
2003,1.8,152446,4,2,0,0,1,0,0
2010,4.5,50328,3,1,0,0,1,0,1
2016,2.0,234734,4,4,0,0,0,0,1
2009,1.9,273001,3,2,1,0,0,1,0
2020,3.3,203134,4,5,0,1,0,0,1
2002,4.1,122406,4,3,0,1,0,1,0
2005,2.5,175563,5,1,0,1,0,0,0
2008,1.1,89304,3,3,1,0,0,0,1
2004,3.6,258034,4,5,0,1,0,0,0
2014,1.3,120033,2,3,0,0,0,0,0
2006,4.2,6007,3,4,0,0,0,0,1
2014,4.8,184138,4,1,0,0,1,0,0
2005,1.3,234518,3,3,0,0,0,0,0
2015,2.1,282541,2,2,0,0,0,1,0
2020,1.3,100488,2,2,0,1,0,0,0
2001,2.2,68178,2,4,0,0,0,0,1
2018,4.1,151138,4,2,0,0,1,1,0
2002,3.3,159436,5,4,0,1,0,0,1
2008,3.9,282354,3,5,1,0,0,0,1
2016,3.6,104867,3,2,1,0,0,0,1
2007,1.8,54751,4,1,0,0,0,1,0
2014,4.3,231270,4,5,1,0,0,0,0
2022,2.3,272342,2,2,0,1,0,1,0
2010,2.7,147775,3,1,0,0,0,0,1
2023,1.0,136461,4,2,0,1,0,0,0
2021,4.8,262444,4,2,0,0,0,0,1
2009,3.0,230536,5,1,0,0,0,0,1
2006,2.1,219324,2,5,0,1,0,1,0
2004,1.5,27269,2,1,1,0,0,1,0
2015,1.1,109317,5,4,0,0,1,0,1
2000,1.4,298968,5,1,1,0,0,0,1
2014,2.2,113037,4,1,0,1,0,1,0
2021,3.5,240581,2,5,1,0,0,1,0
2011,2.9,129776,2,4,0,0,0,0,0
2007,2.0,109453,3,3,1,0,0,0,1
2013,3.9,36738,4,5,1,0,0,0,0
2014,3.6,193268,2,5,0,0,0,1,0
2019,4.1,181617,5,5,0,0,0,0,1
2007,1.6,88320,2,1,0,0,1,0,0
2017,4.0,229856,2,2,0,0,1,0,0
2004,1.8,119745,3,2,0,0,1,0,0
2004,1.2,132112,5,1,1,0,0,0,1
2005,4.3,179568,3,1,0,0,0,0,0
2023,1.6,112043,2,4,0,0,0,0,0
2002,2.2,51457,5,3,0,1,0,0,0
2003,1.6,121133,2,1,0,1,0,1,0
2004,4.4,137461,4,5,0,0,0,0,1
2006,1.9,189664,4,1,0,0,0,0,1
2018,4.2,57590,3,3,0,0,1,0,0
2013,2.0,57287,2,3,0,0,0,1,0
2006,4.0,25900,5,2,0,0,0,0,0
2015,3.1,203562,4,3,0,0,1,0,1
2009,2.1,141534,3,4,1,0,0,0,1
2004,2.6,272288,4,3,0,1,0,1,0
2012,1.0,207163,3,4,0,0,0,1,0
2015,4.6,116791,5,5,0,1,0,0,0
2017,1.1,284501,2,5,1,0,0,0,1
2016,4.9,118813,4,1,1,0,0,0,0
2020,4.6,184309,2,4,0,0,1,0,0
2017,2.0,10721,3,3,0,0,0,0,1
2014,3.6,141452,5,1,0,0,1,1,0
2010,2.4,291045,4,1,1,0,0,0,1
2003,2.9,182498,4,4,0,0,1,0,1
2022,1.7,130630,5,4,0,0,0,0,0
2023,2.9,209776,3,3,0,0,0,0,1
2021,4.5,166297,4,1,1,0,0,1,0
2014,3.6,144755,5,2,0,1,0,0,0
2008,2.4,10501,5,5,0,0,0,0,0
2023,2.9,116400,3,4,0,0,1,0,1
2021,2.0,193207,4,2,1,0,0,1,0
2000,2.5,224322,3,4,0,0,1,1,0
2019,2.2,83009,4,1,1,0,0,1,0
2018,2.4,229468,3,4,0,1,0,0,0
2005,1.0,217030,2,4,1,0,0,1,0
2001,2.0,116633,5,5,0,0,1,0,0
2001,4.6,281996,2,1,0,0,1,1,0
2016,3.5,249659,3,3,1,0,0,0,1
2002,4.8,234282,5,3,0,0,1,0,1
2021,1.1,251430,5,5,0,1,0,0,1
2016,4.3,299754,2,2,0,0,1,0,1
2003,4.0,264192,4,3,1,0,0,0,1
2022,1.9,6260,5,1,0,1,0,1,0
2003,2.3,120658,4,2,0,0,1,0,1
2012,2.5,267628,2,4,0,0,0,1,0
2016,1.5,6248,5,1,1,0,0,0,1
2020,3.6,29521,3,5,0,0,0,0,0
2018,1.2,237046,3,4,0,0,0,0,0
2005,1.3,98813,5,5,0,0,1,0,1
2000,2.0,151821,4,4,0,0,0,1,0
2001,3.5,251686,4,2,0,1,0,1,0
2022,3.2,207165,2,4,1,0,0,0,0
2021,1.4,126699,5,4,1,0,0,0,0
2010,3.8,146879,2,2,0,0,0,1,0
2019,1.3,209699,3,4,1,0,0,1,0
2010,2.4,126169,2,5,0,1,0,0,0
2006,3.9,214980,2,3,0,0,0,0,1
2008,3.6,178809,5,2,0,1,0,1,0
2020,3.3,95581,4,2,1,0,0,0,0
2001,2.0,144439,2,5,1,0,0,0,1
2010,4.6,59267,4,2,0,0,1,1,0
2017,4.6,233357,4,1,0,0,1,0,0
2002,3.6,56722,5,4,0,0,0,0,1
2003,2.8,201488,4,2,1,0,0,0,0
2022,4.1,225670,4,4,1,0,0,0,1
2012,1.8,267150,4,5,1,0,0,0,0
2019,4.5,244818,3,5,0,0,1,0,0
2011,4.0,178485,5,4,0,0,1,1,0
2002,2.6,219752,2,1,0,1,0,0,1
2006,4.6,99528,5,2,0,0,1,1,0
2008,2.0,31438,2,2,0,1,0,1,0
2002,1.2,148740,5,5,0,0,1,0,0
2000,3.8,18836,4,4,0,0,0,0,0
2002,2.8,211794,4,4,1,0,0,0,0
2001,4.3,201932,5,5,1,0,0,1,0
2005,2.7,124590,2,2,0,0,1,1,0
2017,4.8,187136,5,5,0,1,0,0,1
2020,4.6,130431,5,5,1,0,0,0,0
2023,2.2,124452,5,2,0,0,0,0,0
2001,2.7,292575,3,5,0,1,0,0,0
2016,1.2,5659,2,3,0,1,0,0,1
2006,1.3,276465,5,1,0,0,1,0,0
2018,3.4,225654,3,2,1,0,0,0,0
2016,3.1,59765,2,2,0,0,0,0,0
2014,2.9,105427,3,5,0,0,0,1,0
2005,3.7,115844,2,3,0,0,1,0,1
2006,1.8,290915,5,5,0,0,1,0,0
2014,4.5,162543,4,3,0,1,0,1,0
2018,4.1,186690,4,2,1,0,0,0,0
2018,4.9,126701,5,5,0,0,1,0,0
2015,3.8,244038,4,2,0,0,0,1,0
2003,3.7,148815,5,1,0,0,1,0,1
2020,4.1,8111,4,2,1,0,0,1,0
2022,1.4,232385,2,4,0,1,0,0,1
2017,3.7,86463,2,3,1,0,0,1,0
2005,4.2,116904,4,3,0,1,0,1,0
2018,4.8,58612,4,3,0,0,1,0,1
2011,3.1,132448,5,3,0,0,0,1,0
2021,3.5,244748,5,5,0,0,0,0,0
2003,2.7,150497,2,5,0,0,0,1,0
2016,2.2,287720,2,2,0,0,0,0,1
2003,2.9,32266,4,1,1,0,0,1,0
2007,4.6,86931,5,3,0,1,0,0,0
2005,4.6,66725,5,3,0,0,0,0,0
2005,4.1,85536,5,1,0,1,0,1,0
2019,1.0,33680,3,3,1,0,0,1,0
2016,1.0,152865,5,5,0,0,0,1,0
2004,3.6,2810,5,3,0,1,0,0,0
2010,2.0,212019,5,1,0,1,0,0,0
2009,1.2,165992,4,2,0,0,1,1,0
2012,4.5,112693,4,3,0,0,0,0,1
2001,1.0,4557,4,3,0,0,1,0,1
2021,1.9,29518,2,1,0,0,1,1,0
2016,4.5,179925,5,4,1,0,0,0,0
2023,4.8,209679,5,4,0,1,0,0,1
2022,1.3,239136,2,4,0,1,0,0,1
2021,3.6,171034,5,1,0,0,1,1,0
2001,5.0,255834,3,3,0,1,0,0,1
2000,4.5,179413,3,3,0,0,1,1,0
2012,4.3,24069,5,2,0,0,0,1,0
2017,1.3,1622,5,3,0,1,0,0,1
2016,2.8,285357,2,5,0,0,1,0,1
2016,2.1,5834,2,4,0,0,1,0,1
2007,3.7,298099,5,1,1,0,0,1,0
2021,4.1,73569,4,1,0,1,0,0,0
2008,2.4,32723,4,2,0,0,1,1,0
2006,1.4,227710,5,3,0,0,1,0,1
2001,1.4,144406,3,5,1,0,0,0,1
2009,2.5,271667,3,3,1,0,0,1,0
2011,1.1,229777,3,1,0,1,0,0,1
2022,1.2,146192,5,5,0,1,0,1,0
2021,2.5,132442,5,5,0,1,0,0,1
2001,1.4,109297,2,2,0,1,0,0,1
2022,3.4,257717,4,3,1,0,0,0,0
2005,3.1,130573,4,1,0,0,1,0,1
2012,2.7,41569,3,5,0,0,0,1,0
2012,2.9,265669,3,3,0,1,0,0,1
2007,2.5,294846,4,5,0,0,1,0,0
2013,2.8,226670,4,5,0,0,1,0,0
2019,3.2,222626,2,5,0,0,0,0,1
2019,1.2,240570,2,2,0,1,0,1,0
2020,3.3,236487,5,5,0,1,0,0,0
2006,3.2,273224,2,1,0,0,1,0,1
2007,1.7,62117,5,1,0,0,0,1,0
2011,4.4,34906,3,1,0,1,0,1,0
2002,2.8,62045,4,3,0,1,0,1,0
2002,3.4,114107,4,3,0,0,0,1,0
2006,2.0,32557,3,3,0,1,0,1,0
2000,1.4,163136,4,1,0,1,0,0,0
2018,1.6,88716,3,1,0,0,0,1,0
2016,1.7,145588,2,5,0,0,0,1,0
2023,2.9,152302,5,2,0,1,0,0,0
2009,1.2,133585,3,1,0,1,0,0,1
2021,2.0,33019,2,4,0,0,0,1,0
2014,4.7,146386,3,2,1,0,0,1,0
2002,4.1,78267,4,5,1,0,0,1,0
2020,4.7,136360,4,1,0,0,0,0,1
2006,4.9,256466,4,5,0,0,0,1,0
2016,3.7,35971,3,4,0,0,1,0,1
2012,3.4,94189,5,2,0,0,1,1,0
2011,3.3,259656,2,3,0,1,0,1,0
2003,3.5,9650,2,4,0,1,0,1,0
2001,3.3,89757,3,4,0,0,0,0,1
2009,3.3,236792,5,2,0,1,0,0,1
2000,2.9,15565,3,2,0,1,0,0,0
2014,2.9,84788,5,3,0,0,1,0,1
2020,4.5,178797,4,4,0,1,0,0,0
2019,1.6,134284,2,5,0,0,0,0,0
2021,4.9,7865,5,2,0,1,0,1,0
2015,1.7,11098,4,2,0,0,0,1,0
2008,4.6,134491,3,5,0,0,0,0,1
2013,1.6,59083,2,1,0,0,1,1,0
2012,2.0,183085,3,5,0,0,0,1,0
2013,4.3,298576,2,3,0,1,0,0,0
2019,4.6,252801,5,3,1,0,0,0,1
2021,4.8,89746,3,4,0,0,0,0,0
2007,4.6,264351,3,1,0,0,1,0,0
2020,4.7,54878,4,5,0,1,0,0,0
2019,3.3,295893,3,2,1,0,0,0,1
2006,3.4,5097,2,3,0,1,0,1,0
2005,4.9,54355,5,1,0,0,0,0,1
2014,2.5,171850,3,2,0,0,0,0,1
2019,3.7,159318,3,1,0,0,1,1,0
2020,4.3,274031,3,5,1,0,0,0,0
2015,2.6,216068,4,5,0,0,1,1,0
2023,2.3,190775,3,5,0,0,0,0,0
2023,4.0,259337,5,3,0,0,0,0,0
2019,4.5,201176,5,1,1,0,0,0,1
2007,3.6,10305,3,1,0,1,0,1,0
2007,2.2,78043,3,5,0,0,1,0,0
2023,1.9,93969,4,5,0,0,1,1,0
2008,1.6,28352,2,4,0,0,0,0,0
2017,4.8,47216,5,5,0,0,1,0,0
2008,4.3,289750,5,3,0,1,0,0,0
2013,4.2,166953,5,5,0,0,0,0,1
2012,1.9,75263,3,1,0,1,0,1,0
2017,2.7,145980,4,1,0,0,1,0,0
2023,1.6,114740,3,3,1,0,0,0,0
2015,1.8,19111,4,3,0,1,0,0,1
2021,1.9,197398,5,1,0,0,0,0,1
2013,3.5,27879,2,4,1,0,0,0,0
2012,2.7,184680,3,3,0,1,0,0,1
2011,3.8,8371,3,2,1,0,0,0,0
2016,1.6,19827,5,2,1,0,0,0,1
2001,4.6,102282,4,3,0,1,0,0,1
2006,3.0,146248,4,2,0,1,0,1,0
2002,3.4,233745,5,5,1,0,0,0,1
2011,3.0,297131,3,3,0,0,0,0,0
2007,4.3,17773,5,2,0,0,0,0,1
2010,2.5,135477,5,2,0,1,0,0,1
2011,2.4,57160,2,2,0,0,0,1,0
2023,3.0,271528,5,1,1,0,0,1,0
2006,3.2,253704,3,5,0,0,0,0,1
2002,3.8,274808,3,1,0,1,0,0,0
2014,2.4,124229,2,5,0,0,0,1,0
2017,4.0,30300,2,3,0,0,0,0,0
2009,4.6,251532,4,4,1,0,0,0,0
2011,3.8,176080,5,3,0,1,0,1,0
2022,3.7,288455,2,4,0,0,0,1,0
2017,4.1,3945,2,4,1,0,0,1,0
2009,4.3,68858,3,1,0,0,0,0,0
2013,4.4,152998,4,2,0,0,1,0,0
2020,4.7,241382,2,1,0,0,0,0,1
2013,4.9,150552,2,5,1,0,0,0,1
2019,1.9,6120,4,5,0,0,1,1,0
2014,3.5,28412,2,1,0,0,0,1,0
2010,1.5,64600,4,1,1,0,0,1,0
2007,2.4,52610,5,1,0,0,1,0,1
2011,3.9,108980,3,5,0,0,0,0,0
2020,3.7,94279,5,1,0,0,1,0,0
2001,3.9,295409,5,2,0,0,0,0,0
2000,3.7,255854,5,1,0,0,1,1,0
2023,2.2,210515,4,4,1,0,0,0,1
2015,2.8,39322,3,3,1,0,0,0,1
2022,4.0,227708,2,2,0,1,0,0,0
2010,4.9,122265,3,5,0,1,0,1,0
2018,3.4,203904,3,1,0,1,0,0,0
2022,3.2,95298,4,4,1,0,0,0,1
2016,1.3,152889,2,3,1,0,0,0,0
2018,4.1,174581,2,2,0,1,0,0,1
2012,4.0,112245,4,3,0,0,1,0,0
2019,3.1,244576,2,1,1,0,0,0,1
2002,4.3,190432,5,2,0,0,0,1,0
2012,3.3,229540,3,5,0,0,0,0,1
2014,3.5,10313,5,1,0,0,1,0,1
2007,1.5,108975,4,5,0,0,0,1,0
2001,1.7,96682,3,2,0,0,0,1,0
2005,1.3,259845,4,1,0,1,0,0,1
2023,2.6,12782,4,5,0,1,0,1,0
2010,4.4,100916,5,1,0,0,1,0,0
2021,1.3,224450,4,5,0,0,1,0,1
2020,1.6,216535,5,2,0,0,1,1,0
2010,1.3,296477,5,1,0,1,0,1,0
2008,3.4,10514,4,4,1,0,0,0,0
2007,4.1,48779,4,3,0,1,0,0,1
2017,1.5,21348,2,3,0,0,0,0,0
2002,1.7,216695,4,5,0,0,0,0,0
2012,4.4,32248,4,5,1,0,0,0,1
2006,2.2,273418,2,1,0,0,1,0,1
2022,2.8,237066,4,4,0,0,1,0,1
2016,2.1,45443,3,5,1,0,0,0,1
2017,1.3,207159,4,3,0,0,0,0,1
2019,4.1,278533,2,3,0,0,1,1,0
2001,4.3,151405,3,1,0,0,0,1,0
2008,1.2,143247,2,2,0,0,1,0,0
2004,3.2,74664,4,4,0,0,0,1,0
2009,4.8,23300,4,1,0,0,1,0,0
2014,1.5,11197,3,1,0,0,1,0,1
2011,3.1,31392,3,4,1,0,0,1,0
2020,2.1,57798,2,2,0,0,0,0,0
2004,3.3,261564,3,5,1,0,0,0,1
2002,4.6,110524,3,2,0,0,0,0,1
2012,2.4,127719,3,2,0,0,0,1,0
2016,4.3,2209,5,1,0,0,1,0,1
2014,1.7,245079,3,5,0,0,1,0,1
2011,2.7,245324,5,3,0,0,0,0,1
2022,4.3,230697,5,3,1,0,0,0,1
2022,4.1,85911,3,5,1,0,0,0,1
2012,4.6,156267,2,2,0,0,1,0,1
2015,1.9,169511,4,4,0,1,0,1,0
2013,3.5,294864,4,5,0,1,0,0,0
2005,1.5,235838,3,3,0,0,1,0,1
2016,1.4,10487,4,1,0,0,1,0,1
2015,3.7,247840,2,4,0,0,1,0,1
2019,2.7,102946,5,4,1,0,0,1,0
2016,4.6,284758,3,3,0,1,0,0,1
2003,2.3,81667,5,2,0,0,0,1,0
2021,1.2,145314,5,5,1,0,0,1,0
2007,1.4,259110,4,3,0,0,0,1,0
2001,2.9,146906,4,2,1,0,0,0,1
2017,4.1,251465,5,3,0,1,0,0,1
2000,4.6,283980,2,4,0,1,0,0,0
2020,1.2,151441,4,5,1,0,0,0,1
2014,4.6,136120,2,1,0,0,1,0,1
2015,2.2,73374,2,4,1,0,0,1,0
2008,2.5,29154,4,3,0,1,0,0,1
2006,1.0,76240,5,1,0,1,0,1,0
2023,2.5,165125,5,3,0,0,1,1,0
2007,3.4,277857,2,4,0,0,0,1,0
2009,4.8,111883,4,2,0,0,0,0,1
2003,3.7,233396,4,3,0,1,0,1,0
2022,4.5,160884,2,2,1,0,0,0,0
2015,4.5,223211,3,5,1,0,0,0,1
2004,4.7,18312,2,5,1,0,0,0,0
2010,4.8,25252,5,1,0,1,0,1,0
2016,1.9,177593,5,3,1,0,0,0,0
2006,2.3,34506,5,5,1,0,0,1,0
2010,2.7,277522,3,5,0,1,0,0,1
2016,4.3,19910,4,1,0,0,1,0,0
2007,4.6,194421,5,2,0,1,0,0,1
2011,4.3,140087,4,4,1,0,0,1,0
2013,4.9,185547,3,2,1,0,0,0,0
2001,4.0,116934,2,2,0,0,1,1,0
2009,1.3,93529,2,5,0,0,1,0,1
2017,2.5,239057,3,1,0,0,1,0,0
2015,4.0,273881,4,1,0,1,0,1,0
2010,4.8,47000,2,4,0,0,0,0,0
2022,3.0,163626,5,3,0,1,0,1,0
2022,1.7,95607,4,1,0,0,1,0,1
2012,1.1,97308,3,5,0,0,1,0,0
2007,2.6,147570,3,1,0,1,0,0,0
2020,2.5,170703,5,4,0,1,0,0,0
2014,3.3,20257,5,4,1,0,0,0,1
2020,5.0,76117,2,1,0,0,1,1,0
2018,1.7,58300,3,4,0,0,1,0,0
2012,3.4,30947,4,3,0,0,1,0,0
2008,3.8,20733,5,1,0,0,0,0,0
2009,4.3,159168,2,5,0,1,0,0,0
2021,3.3,14806,3,4,1,0,0,1,0
2008,4.6,57674,5,4,0,1,0,1,0
2001,4.3,235657,5,3,1,0,0,1,0
2005,2.8,256054,2,2,0,0,0,0,0
2015,4.8,250739,5,3,0,0,1,0,0
2000,1.9,192250,2,4,0,0,1,0,0
2000,1.4,57267,2,5,0,0,1,0,1
2017,3.8,49554,5,5,1,0,0,0,0
2017,5.0,292452,3,4,1,0,0,1,0
2013,4.0,17685,2,5,0,0,1,0,0
2002,3.5,112872,2,1,0,0,0,1,0
2002,4.7,74979,5,2,0,0,1,0,1
2002,3.8,260780,4,5,1,0,0,0,0
2018,3.0,204064,4,3,0,0,1,1,0
2003,1.1,168932,4,4,0,0,0,0,1
2017,3.9,43388,5,3,0,1,0,0,1
2014,3.0,93821,2,3,0,0,1,0,0
2011,2.6,269345,2,5,1,0,0,0,0
2013,3.0,245000,5,5,0,0,0,1,0
2007,2.1,176425,2,3,0,1,0,0,0
2015,3.8,94430,3,5,0,0,1,0,1
2012,1.0,271967,2,3,0,0,1,1,0
2017,3.6,51803,3,4,0,1,0,0,0
2021,4.8,223384,4,4,0,0,1,0,1
2004,3.6,294410,2,4,0,0,0,0,1
2000,1.2,55144,2,4,0,0,0,0,1
2010,1.2,123384,3,5,0,1,0,0,1
2006,1.0,292875,3,3,0,0,1,0,0
2015,3.9,89148,2,1,0,0,1,0,0
2004,2.8,133781,2,1,0,0,1,1,0
2012,2.0,60840,2,2,0,0,0,0,1
2006,3.8,175532,3,5,1,0,0,1,0
2013,2.6,30790,3,2,0,0,0,0,0
2002,3.2,281791,5,1,0,1,0,0,0
2009,2.4,69120,4,4,0,0,0,0,0
2015,3.6,61778,3,2,0,0,0,1,0
2007,2.2,105028,2,2,0,1,0,0,0
2020,2.4,194984,4,3,0,0,1,1,0
2007,1.4,247895,4,4,0,1,0,1,0
2015,1.5,31787,5,4,0,1,0,0,0
2016,3.4,135013,4,1,0,0,0,0,1
2022,1.5,107093,5,5,0,0,0,0,1
2013,4.0,54259,5,1,0,1,0,1,0
2023,4.9,247470,5,1,0,1,0,1,0
2021,2.2,54120,4,3,0,1,0,0,0
2011,2.5,113625,2,5,0,0,0,0,1
2021,2.3,235502,5,4,0,0,1,0,1
2017,3.6,74760,3,5,0,1,0,0,0
2003,2.7,60456,5,4,1,0,0,0,1
2023,2.6,224245,4,4,0,1,0,1,0
2000,2.2,174830,4,3,0,0,0,0,1
